id,name,party,partyLabel,votes,election,electionLabel,ranking
Q4800521,Arthur Uther Pendragon,Q327591,Independent (politician),459,Q590740,2001 general election,6
Q5922334,Howling Laud Hope,Q1421227,Official Monster Raving Loony Party,390,Q590740,2001 general election,7
Q689589,Gerald Howarth,Q9626,Conservative Party (UK),20572,Q428598,2005 general election,1
,Adrian Collett,Q9624,Liberal Democrats (UK),15238,Q428598,2005 general election,2
,Howard Linsley,Q9630,Labour Party (UK),9895,Q428598,2005 general election,3
,Derek Rumsey,Q10647,UK Independence Party,1182,Q428598,2005 general election,4
,Gary Cowd,Q2479228,English Democrats Party,701,Q428598,2005 general election,5
Q5922334,Howling Laud Hope,Q1421227,Official Monster Raving Loony Party,553,Q428598,2005 general election,6
,Gerald Howarth,Q9626,Conservative Party (UK),21203,Q215622,2010 general election,1
,Adrian Collett,Q9624,Liberal Democrats (UK),15617,Q215622,2010 general election,2
,Jonathan Slater,Q9630,Labour Party (UK),5489,Q215622,2010 general election,3
,Robert Snare,Q10647,UK Independence Party,2041,Q215622,2010 general election,4
,Gary Cowd,,English Independence Party,999,Q215622,2010 general election,5
,Juliana Brimicombe,Q3402978,Christian Party (UK),231,Q215622,2010 general election,6
Q689589,Gerald Howarth,Q9626,Conservative Party (UK),23369,Q3586935,2015 general election,1
,Gary Puffett,Q9630,Labour Party (UK),8468,Q3586935,2015 general election,2
,Bill Walker,Q10647,UKIP,8253,Q3586935,2015 general election,3
,Alan Hilliar,Q9624,Liberal Democrats (UK),4076,Q3586935,2015 general election,4
,Carl Hewitt,Q9669,Green Party of England and Wales,2025,Q3586935,2015 general election,5
Q30234245,Leo Docherty,Q9626,Conservative Party (UK),26950,Q25052149,2017 general election,1
,Gary Puffett,Q9630,Labour Party (UK),15477,Q25052149,2017 general election,2
,Alan Hilliar,Q9624,Liberal Democrats (UK),3637,Q25052149,2017 general election,3
,Roy Swales,Q10647,UKIP,1796,Q25052149,2017 general election,4
,Donna Wallace,Q9669,Green Party of England and Wales,1090,Q25052149,2017 general election,5
Q30234245,Leo Docherty,Q9626,Conservative Party (UK),27980,Q30173038,2019 general election,1
,Howard Kaye,Q9630,Labour Party (UK),11282,Q30173038,2019 general election,2
,Alan Hilliar,Q9624,Liberal Democrats (UK),6920,Q30173038,2019 general election,3
,Donna Wallace,Q9669,Green Party of England and Wales,1750,Q30173038,2019 general election,4
